prov_code,prov_name,cant_code,cant_name,parr_code,parr_name,urbana
1.0,Azuay,101.0,Cuenca,10101.0,Bellavista,True
1.0,Azuay,101.0,Cuenca,10102.0,Cañaribamba,True
1.0,Azuay,101.0,Cuenca,10103.0,El Batán,True
1.0,Azuay,101.0,Cuenca,10104.0,El Sagrario,True
1.0,Azuay,101.0,Cuenca,10105.0,El Vecino,True
1.0,Azuay,101.0,Cuenca,10106.0,Gil Ramírez Dávalos,True
1.0,Azuay,101.0,Cuenca,10107.0,Huaynacápac,True
1.0,Azuay,101.0,Cuenca,10108.0,Machángara,True
1.0,Azuay,101.0,Cuenca,10109.0,Monay,True
1.0,Azuay,101.0,Cuenca,10110.0,San Blas,True
1.0,Azuay,101.0,Cuenca,10111.0,San Sebastián,True
1.0,Azuay,101.0,Cuenca,10112.0,Sucre,True
1.0,Azuay,101.0,Cuenca,10113.0,Totoracocha,True
1.0,Azuay,101.0,Cuenca,10114.0,Yanuncay,True
1.0,Azuay,101.0,Cuenca,10115.0,Hermano Miguel,True
1.0,Azuay,101.0,Cuenca,10150.0,"Cuenca, Cabecera Cantonal Y Capital Provincial.",True
1.0,Azuay,101.0,Cuenca,10151.0,Baños,False
1.0,Azuay,101.0,Cuenca,10152.0,Cumbe,False
1.0,Azuay,101.0,Cuenca,10153.0,Chaucha,False
1.0,Azuay,101.0,Cuenca,10154.0,Checa (Jidcay),False
1.0,Azuay,101.0,Cuenca,10155.0,Chiquintad,False
1.0,Azuay,101.0,Cuenca,10156.0,Llacao,False
1.0,Azuay,101.0,Cuenca,10157.0,Molleturo,False
1.0,Azuay,101.0,Cuenca,10158.0,Nulti,False
1.0,Azuay,101.0,Cuenca,10159.0,Octavio Cordero Palacios (Sta. Rosa),False
1.0,Azuay,101.0,Cuenca,10160.0,Paccha,False
1.0,Azuay,101.0,Cuenca,10161.0,Quingeo,False
1.0,Azuay,101.0,Cuenca,10162.0,Ricaurte,False
1.0,Azuay,101.0,Cuenca,10163.0,San Joaquin,False
1.0,Azuay,101.0,Cuenca,10164.0,Santa Ana,False
1.0,Azuay,101.0,Cuenca,10165.0,Sayausi,False
1.0,Azuay,101.0,Cuenca,10166.0,Sidcay,False
1.0,Azuay,101.0,Cuenca,10167.0,Sinincay,False
1.0,Azuay,101.0,Cuenca,10168.0,Tarqui,False
1.0,Azuay,101.0,Cuenca,10169.0,Turi,False
1.0,Azuay,101.0,Cuenca,10170.0,Valle,False
1.0,Azuay,101.0,Cuenca,10171.0,Victoria Del Portete (Irquis),False
1.0,Azuay,102.0,Giron,10250.0,Giron,True
1.0,Azuay,102.0,Giron,10251.0,Asuncion,False
1.0,Azuay,102.0,Giron,10252.0,San Gerardo,False
1.0,Azuay,103.0,Gualaceo,10350.0,Gualaceo,True
1.0,Azuay,103.0,Gualaceo,10352.0,Daniel Cordova Toral (El Oriente),False
1.0,Azuay,103.0,Gualaceo,10353.0,Jadan,False
1.0,Azuay,103.0,Gualaceo,10354.0,Mariano Moreno,False
1.0,Azuay,103.0,Gualaceo,10356.0,Remigio Crespo Toral (Gulag),False
1.0,Azuay,103.0,Gualaceo,10357.0,San Juan,False
1.0,Azuay,103.0,Gualaceo,10358.0,Zhidmad,False
1.0,Azuay,103.0,Gualaceo,10359.0,Luis Cordero Vega,False
1.0,Azuay,103.0,Gualaceo,10360.0,Simon Bolivar (Cab. En Gañanzol),False
1.0,Azuay,104.0,Nabon,10450.0,Nabon,True
1.0,Azuay,104.0,Nabon,10451.0,Cochapata,False
1.0,Azuay,104.0,Nabon,10452.0,El Progreso (Cab. En Zhota),False
1.0,Azuay,104.0,Nabon,10453.0,Las Nieves (Chaya),False
1.0,Azuay,105.0,Paute,10550.0,Paute,True
1.0,Azuay,105.0,Paute,10552.0,Bulan (Jose Victor Izquierdo),False
1.0,Azuay,105.0,Paute,10553.0,Chican (Guillermo Ortega),False
1.0,Azuay,105.0,Paute,10554.0,El Cabo,False
1.0,Azuay,105.0,Paute,10556.0,Guarainag,False
1.0,Azuay,105.0,Paute,10559.0,San Cristobal (Carlos Ordoñez Lazo),False
1.0,Azuay,105.0,Paute,10561.0,Tomebamba,False
1.0,Azuay,105.0,Paute,10562.0,Dug Dug,False
1.0,Azuay,106.0,Pucara,10650.0,Pucara,True
1.0,Azuay,106.0,Pucara,10652.0,San Rafael De Sharug,False
1.0,Azuay,107.0,San Fernando,10750.0,San Fernando,True
1.0,Azuay,107.0,San Fernando,10751.0,Chumblin,False
1.0,Azuay,108.0,Santa Isabel,10850.0,Santa Isabel (Chaguarurco),True
1.0,Azuay,108.0,Santa Isabel,10851.0,Abdon Calderon (La Union),False
1.0,Azuay,108.0,Santa Isabel,10852.0,El Carmen De Pijili,False
1.0,Azuay,108.0,Santa Isabel,10853.0,Zhaglli (Shaglli ),False
1.0,Azuay,108.0,Santa Isabel,10854.0,San Salvador De Cañaribamba,False
1.0,Azuay,109.0,Sigsig,10950.0,Sigsig,True
1.0,Azuay,109.0,Sigsig,10951.0,Cuchil (Cutchil),False
1.0,Azuay,109.0,Sigsig,10952.0,Gima,False
1.0,Azuay,109.0,Sigsig,10953.0,Guel,False
1.0,Azuay,109.0,Sigsig,10954.0,Ludo,False
1.0,Azuay,109.0,Sigsig,10955.0,San Bartolome,False
1.0,Azuay,109.0,Sigsig,10956.0,San Jose De Raranga,False
1.0,Azuay,110.0,Oña,11050.0,San Felipe De Oña,True
1.0,Azuay,110.0,Oña,11051.0,Susudel,False
1.0,Azuay,111.0,Chordeleg,11150.0,Chordeleg,True
1.0,Azuay,111.0,Chordeleg,11151.0,Principal,False
1.0,Azuay,111.0,Chordeleg,11152.0,La Union,False
1.0,Azuay,111.0,Chordeleg,11153.0,Luis Galarza Orellana (Cab. En Delegsol),False
1.0,Azuay,111.0,Chordeleg,11154.0,San Martin De Puzhio,False
1.0,Azuay,112.0,El Pan,11250.0,El Pan,True
1.0,Azuay,112.0,El Pan,11253.0,San Vicente,False
1.0,Azuay,113.0,Sevilla De Oro,11350.0,Sevilla De Oro,True
1.0,Azuay,113.0,Sevilla De Oro,11351.0,Amaluza,False
1.0,Azuay,113.0,Sevilla De Oro,11352.0,Palmas,False
1.0,Azuay,114.0,Guachapala,11450.0,Guachapala,True
1.0,Azuay,115.0,Camilo Ponce Enriquez,11550.0,Camilo Ponce Enriquez,True
2.0,Bolivar,201.0,Guaranda,20101.0,Ángel Polibio Cháves,True
2.0,Bolivar,201.0,Guaranda,20102.0,Gabriel Ignacio Veintimilla,True
2.0,Bolivar,201.0,Guaranda,20103.0,Guanujo,True
2.0,Bolivar,201.0,Guaranda,20150.0,"Guaranda, Cabecera Cantonal Y Capital Provincial",True
2.0,Bolivar,201.0,Guaranda,20151.0,Facundo Vela,False
2.0,Bolivar,201.0,Guaranda,20153.0,Julio Moreno (Catanahuan Grande),False
2.0,Bolivar,201.0,Guaranda,20155.0,Salinas,False
2.0,Bolivar,201.0,Guaranda,20156.0,San Lorenzo,False
2.0,Bolivar,201.0,Guaranda,20157.0,San Simon (Yacoto),False
2.0,Bolivar,201.0,Guaranda,20158.0,Santa Fe (Santa Fe),False
2.0,Bolivar,201.0,Guaranda,20159.0,Simiatug,False
2.0,Bolivar,201.0,Guaranda,20160.0,San Luis De Pambil,False
2.0,Bolivar,202.0,Chillanes,20250.0,Chillanes,True
2.0,Bolivar,202.0,Chillanes,20251.0,San Jose Del Tambo (Tambopamba),False
2.0,Bolivar,203.0,Chimbo,20350.0,San Jose De Chimbo,True
2.0,Bolivar,203.0,Chimbo,20351.0,Asuncion (Asancoto),False
2.0,Bolivar,203.0,Chimbo,20353.0,Magdalena (Chapacoto),False
2.0,Bolivar,203.0,Chimbo,20354.0,San Sebastian,False
2.0,Bolivar,203.0,Chimbo,20355.0,Telimbela,False
2.0,Bolivar,204.0,Echeandia,20450.0,Echeandia,True
2.0,Bolivar,205.0,San Miguel,20550.0,San Miguel,True
2.0,Bolivar,205.0,San Miguel,20551.0,Balsapamba,False
2.0,Bolivar,205.0,San Miguel,20552.0,Bilovan,False
2.0,Bolivar,205.0,San Miguel,20553.0,Regulo De Mora,False
2.0,Bolivar,205.0,San Miguel,20554.0,San Pablo (San Pablo De Atenas),False
2.0,Bolivar,205.0,San Miguel,20555.0,Santiago,False
2.0,Bolivar,205.0,San Miguel,20556.0,San Vicente,False
2.0,Bolivar,206.0,Caluma,20650.0,Caluma,True
2.0,Bolivar,207.0,Las Naves,20701.0,Las Mercedes,True
2.0,Bolivar,207.0,Las Naves,20702.0,Las Naves,True
3.0,Cañar,301.0,Azogues,30101.0,Aurelio Bayas Martínez,True
3.0,Cañar,301.0,Azogues,30102.0,Azogues,True
3.0,Cañar,301.0,Azogues,30103.0,Borrero,True
3.0,Cañar,301.0,Azogues,30104.0,San Francisco,True
3.0,Cañar,301.0,Azogues,30151.0,Cojitambo,False
3.0,Cañar,301.0,Azogues,30153.0,Guapan,False
3.0,Cañar,301.0,Azogues,30154.0,Javier Loyola (Chuquipata),False
3.0,Cañar,301.0,Azogues,30155.0,Luis Cordero,False
3.0,Cañar,301.0,Azogues,30156.0,Pindilig,False
3.0,Cañar,301.0,Azogues,30157.0,Rivera,False
3.0,Cañar,301.0,Azogues,30158.0,San Miguel,False
3.0,Cañar,301.0,Azogues,30160.0,Taday,False
3.0,Cañar,302.0,Biblian,30250.0,Biblian,True
3.0,Cañar,302.0,Biblian,30251.0,Nazon (Cab. En Pampa De Dominguez),False
3.0,Cañar,302.0,Biblian,30252.0,San Francisco De Sageo,False
3.0,Cañar,302.0,Biblian,30253.0,Turupamba,False
3.0,Cañar,302.0,Biblian,30254.0,Jerusalen,False
3.0,Cañar,303.0,Cañar,30350.0,Cañar,True
3.0,Cañar,303.0,Cañar,30351.0,Chontamarca,False
3.0,Cañar,303.0,Cañar,30352.0,Chorocopte,False
3.0,Cañar,303.0,Cañar,30353.0,General Morales (Socarte),False
3.0,Cañar,303.0,Cañar,30354.0,Gualleturo,False
3.0,Cañar,303.0,Cañar,30355.0,Honorato Vasquez (Tambo Viejo),False
3.0,Cañar,303.0,Cañar,30356.0,Ingapirca,False
3.0,Cañar,303.0,Cañar,30357.0,Juncal,False
3.0,Cañar,303.0,Cañar,30358.0,San Antonio,False
3.0,Cañar,303.0,Cañar,30361.0,Zhud,False
3.0,Cañar,303.0,Cañar,30362.0,Ventura,False
3.0,Cañar,303.0,Cañar,30363.0,Ducur,False
3.0,Cañar,304.0,La Troncal,30450.0,La Troncal,True
3.0,Cañar,304.0,La Troncal,30451.0,Manuel J. Calle,False
3.0,Cañar,304.0,La Troncal,30452.0,Pancho Negro,False
3.0,Cañar,305.0,El Tambo,30550.0,El Tambo,True
3.0,Cañar,306.0,Deleg,30650.0,Deleg,True
3.0,Cañar,306.0,Deleg,30651.0,Solano,False
3.0,Cañar,307.0,Suscal,30750.0,Suscal,True
4.0,Carchi,401.0,Tulcan,40101.0,González Suárez,True
4.0,Carchi,401.0,Tulcan,40102.0,Tulcán,True
4.0,Carchi,401.0,Tulcan,40150.0,"Tulcan, Cabecera Cantonal",True
4.0,Carchi,401.0,Tulcan,40151.0,El Carmelo (El Pun),False
4.0,Carchi,401.0,Tulcan,40153.0,Julio Andrade (Orejuela),False
4.0,Carchi,401.0,Tulcan,40154.0,Maldonado,False
4.0,Carchi,401.0,Tulcan,40155.0,Pioter,False
4.0,Carchi,401.0,Tulcan,40156.0,Tobar Donoso (La Bocana De Camumbi),False
4.0,Carchi,401.0,Tulcan,40157.0,Tufiño,False
4.0,Carchi,401.0,Tulcan,40158.0,Urbina (Taya),False
4.0,Carchi,401.0,Tulcan,40159.0,El Chical,False
4.0,Carchi,401.0,Tulcan,40161.0,Santa Martha De Cuba,False
4.0,Carchi,402.0,Bolivar,40250.0,Bolivar,True
4.0,Carchi,402.0,Bolivar,40251.0,Garcia Moreno,False
4.0,Carchi,402.0,Bolivar,40252.0,Los Andes,False
4.0,Carchi,402.0,Bolivar,40253.0,Monte Olivo,False
4.0,Carchi,402.0,Bolivar,40254.0,San Vicente De Pusir,False
4.0,Carchi,402.0,Bolivar,40255.0,San Rafael,False
4.0,Carchi,403.0,Espejo,40301.0,El Ángel,True
4.0,Carchi,403.0,Espejo,40302.0,27 De Septiembre,True
4.0,Carchi,403.0,Espejo,40351.0,El Goaltal,False
4.0,Carchi,403.0,Espejo,40352.0,La Libertad (Alizo),False
4.0,Carchi,403.0,Espejo,40353.0,San Isidro,False
4.0,Carchi,404.0,Mira,40450.0,Mira (Chontahuasi),True
4.0,Carchi,404.0,Mira,40451.0,Concepcion,False
4.0,Carchi,404.0,Mira,40452.0,Jijon Y Caamaño (Cab. En Rio Blanco),False
4.0,Carchi,404.0,Mira,40453.0,Juan Montalvo (San Ignacio De Quil),False
4.0,Carchi,405.0,Montufar,40501.0,González Suárez,True
4.0,Carchi,405.0,Montufar,40502.0,San José,True
4.0,Carchi,405.0,Montufar,40551.0,Cristobal Colon,False
4.0,Carchi,405.0,Montufar,40552.0,Chitan De Navarrete,False
4.0,Carchi,405.0,Montufar,40553.0,Fernandez Salvador,False
4.0,Carchi,405.0,Montufar,40554.0,La Paz,False
4.0,Carchi,405.0,Montufar,40555.0,Piartal,False
4.0,Carchi,406.0,San Pedro De Huaca,40650.0,Huaca,True
4.0,Carchi,406.0,San Pedro De Huaca,40651.0,Mariscal Sucre,False
5.0,Cotopaxi,501.0,Latacunga,50101.0,Eloy Alfaro  (San Felipe),True
5.0,Cotopaxi,501.0,Latacunga,50102.0,Ignacio Flores (Parque Flores),True
5.0,Cotopaxi,501.0,Latacunga,50103.0,Juan Montalvo (San Sebastián),True
5.0,Cotopaxi,501.0,Latacunga,50104.0,La Matriz,True
5.0,Cotopaxi,501.0,Latacunga,50105.0,San Buenaventura,True
5.0,Cotopaxi,501.0,Latacunga,50150.0,"Latacunga, Cabecera Cantonal Y Capital Provincial",True
5.0,Cotopaxi,501.0,Latacunga,50151.0,Alaques (Alaquez),False
5.0,Cotopaxi,501.0,Latacunga,50152.0,Belisario Quevedo (Guanailin),False
5.0,Cotopaxi,501.0,Latacunga,50153.0,Guaitacama (Guaytacama),False
5.0,Cotopaxi,501.0,Latacunga,50154.0,Joseguango Bajo,False
5.0,Cotopaxi,501.0,Latacunga,50156.0,Mulalo,False
5.0,Cotopaxi,501.0,Latacunga,50157.0,11 De Noviembre (Ilinchisi),False
5.0,Cotopaxi,501.0,Latacunga,50158.0,Poalo,False
5.0,Cotopaxi,501.0,Latacunga,50159.0,San Juan De Pastocalle,False
5.0,Cotopaxi,501.0,Latacunga,50161.0,Tanicuchi,False
5.0,Cotopaxi,501.0,Latacunga,50162.0,Toacaso,False
5.0,Cotopaxi,502.0,La Mana,50201.0,El Carmen,True
5.0,Cotopaxi,502.0,La Mana,50202.0,La Maná,True
5.0,Cotopaxi,502.0,La Mana,50203.0,El Triunfo,True
5.0,Cotopaxi,502.0,La Mana,50251.0,Guasaganda (Cab. En Guasaganda Centro),False
5.0,Cotopaxi,502.0,La Mana,50252.0,Pucayacu,False
5.0,Cotopaxi,503.0,Pangua,50350.0,El Corazon,True
5.0,Cotopaxi,503.0,Pangua,50351.0,Moraspungo,False
5.0,Cotopaxi,503.0,Pangua,50352.0,Pinllopata,False
5.0,Cotopaxi,503.0,Pangua,50353.0,Ramon Campaña,False
5.0,Cotopaxi,504.0,Pujili,50450.0,Pujili,True
5.0,Cotopaxi,504.0,Pujili,50451.0,Angamarca,False
5.0,Cotopaxi,504.0,Pujili,50453.0,Guangaje,False
5.0,Cotopaxi,504.0,Pujili,50455.0,La Victoria,False
5.0,Cotopaxi,504.0,Pujili,50456.0,Pilalo,False
5.0,Cotopaxi,504.0,Pujili,50457.0,Tingo,False
5.0,Cotopaxi,504.0,Pujili,50458.0,Zumbahua,False
5.0,Cotopaxi,505.0,Salcedo,50550.0,San Miguel,True
5.0,Cotopaxi,505.0,Salcedo,50551.0,Antonio Jose Holguin (Santa Lucia),False
5.0,Cotopaxi,505.0,Salcedo,50552.0,Cusubamba,False
5.0,Cotopaxi,505.0,Salcedo,50553.0,Mulalillo,False
5.0,Cotopaxi,505.0,Salcedo,50554.0,Mulliquindil (Santa Ana),False
5.0,Cotopaxi,505.0,Salcedo,50555.0,Pansaleo,False
5.0,Cotopaxi,506.0,Saquisili,50650.0,Saquisili,True
5.0,Cotopaxi,506.0,Saquisili,50651.0,Canchagua,False
5.0,Cotopaxi,506.0,Saquisili,50652.0,Chantilin,False
5.0,Cotopaxi,506.0,Saquisili,50653.0,Cochapamba,False
5.0,Cotopaxi,507.0,Sigchos,50750.0,Sigchos,True
5.0,Cotopaxi,507.0,Sigchos,50751.0,Chugchillan,False
5.0,Cotopaxi,507.0,Sigchos,50752.0,Isinlivi,False
5.0,Cotopaxi,507.0,Sigchos,50753.0,Las Pampas,False
5.0,Cotopaxi,507.0,Sigchos,50754.0,Palo Quemado,False
6.0,Chimborazo,601.0,Riobamba,60101.0,Lizarzaburu,True
6.0,Chimborazo,601.0,Riobamba,60102.0,Maldonado,True
6.0,Chimborazo,601.0,Riobamba,60103.0,Velasco,True
6.0,Chimborazo,601.0,Riobamba,60104.0,Veloz,True
6.0,Chimborazo,601.0,Riobamba,60105.0,Yaruquíes,True
6.0,Chimborazo,601.0,Riobamba,60151.0,Cacha (Cab. En Machangara),False
6.0,Chimborazo,601.0,Riobamba,60152.0,Calpi,False
6.0,Chimborazo,601.0,Riobamba,60153.0,Cubijies,False
6.0,Chimborazo,601.0,Riobamba,60154.0,Flores,False
6.0,Chimborazo,601.0,Riobamba,60155.0,Lican,False
6.0,Chimborazo,601.0,Riobamba,60156.0,Licto,False
6.0,Chimborazo,601.0,Riobamba,60157.0,Pungala,False
6.0,Chimborazo,601.0,Riobamba,60158.0,Punin,False
6.0,Chimborazo,601.0,Riobamba,60159.0,Quimiag,False
6.0,Chimborazo,601.0,Riobamba,60160.0,San Juan,False
6.0,Chimborazo,601.0,Riobamba,60161.0,San Luis,False
6.0,Chimborazo,602.0,Alausi,60250.0,Alausi,True
6.0,Chimborazo,602.0,Alausi,60251.0,Achupallas,False
6.0,Chimborazo,602.0,Alausi,60253.0,Guasuntos,False
6.0,Chimborazo,602.0,Alausi,60254.0,Huigra,False
6.0,Chimborazo,602.0,Alausi,60255.0,Multitud,False
6.0,Chimborazo,602.0,Alausi,60256.0,Pistishi (Nariz Del Diablo),False
6.0,Chimborazo,602.0,Alausi,60257.0,Pumallacta,False
6.0,Chimborazo,602.0,Alausi,60258.0,Sevilla,False
6.0,Chimborazo,602.0,Alausi,60259.0,Sibambe,False
6.0,Chimborazo,602.0,Alausi,60260.0,Tixan,False
6.0,Chimborazo,603.0,Colta,60301.0,Cajabamba,True
6.0,Chimborazo,603.0,Colta,60302.0,Sicalpa,True
6.0,Chimborazo,603.0,Colta,60351.0,Cañi,False
6.0,Chimborazo,603.0,Colta,60352.0,Columbe,False
6.0,Chimborazo,603.0,Colta,60353.0,Juan De Velasco (Pangor),False
6.0,Chimborazo,603.0,Colta,60354.0,Santiago De Quito (Cab. En San Antonio De Quito),False
6.0,Chimborazo,604.0,Chambo,60450.0,Chambo,True
6.0,Chimborazo,605.0,Chunchi,60550.0,Chunchi,True
6.0,Chimborazo,605.0,Chunchi,60551.0,Capzol,False
6.0,Chimborazo,605.0,Chunchi,60552.0,Compud,False
6.0,Chimborazo,605.0,Chunchi,60553.0,Gonzol,False
6.0,Chimborazo,605.0,Chunchi,60554.0,Llagos,False
6.0,Chimborazo,606.0,Guamote,60650.0,Guamote,True
6.0,Chimborazo,606.0,Guamote,60651.0,Cebadas,False
6.0,Chimborazo,606.0,Guamote,60652.0,Palmira,False
6.0,Chimborazo,607.0,Guano,60701.0,El Rosario,True
6.0,Chimborazo,607.0,Guano,60702.0,La Matriz,True
6.0,Chimborazo,607.0,Guano,60751.0,Guanando,False
6.0,Chimborazo,607.0,Guano,60752.0,Ilapo,False
6.0,Chimborazo,607.0,Guano,60753.0,La Providencia,False
6.0,Chimborazo,607.0,Guano,60754.0,San Andres,False
6.0,Chimborazo,607.0,Guano,60755.0,San Gerardo De Pacaicaguan,False
6.0,Chimborazo,607.0,Guano,60756.0,San Isidro De Patulu,False
6.0,Chimborazo,607.0,Guano,60757.0,San Jose Del Chazo,False
6.0,Chimborazo,607.0,Guano,60758.0,Santa Fe De Galan,False
6.0,Chimborazo,607.0,Guano,60759.0,Valparaiso,False
6.0,Chimborazo,608.0,Pallatanga,60850.0,Pallatanga,True
6.0,Chimborazo,609.0,Penipe,60950.0,Penipe,True
6.0,Chimborazo,609.0,Penipe,60951.0,El Altar,False
6.0,Chimborazo,609.0,Penipe,60952.0,Matus,False
6.0,Chimborazo,609.0,Penipe,60953.0,Puela,False
6.0,Chimborazo,609.0,Penipe,60954.0,San Antonio De Bayushig,False
6.0,Chimborazo,609.0,Penipe,60955.0,La Candelaria,False
6.0,Chimborazo,609.0,Penipe,60956.0,Bilbao (Cab. En Quilluyacu),False
6.0,Chimborazo,610.0,Cumanda,61050.0,Cumanda,True
7.0,El Oro,701.0,Machala,70101.0,La Providencia,True
7.0,El Oro,701.0,Machala,70102.0,Machala,True
7.0,El Oro,701.0,Machala,70103.0,Puerto Bolívar,True
7.0,El Oro,701.0,Machala,70104.0,Nueve De Mayo,True
7.0,El Oro,701.0,Machala,70105.0,El Cambio,True
7.0,El Oro,701.0,Machala,70150.0,"Machala, Cabecera Cantonal Y Capital Provincial",True
7.0,El Oro,701.0,Machala,70152.0,El Retiro,False
7.0,El Oro,702.0,Arenillas,70250.0,Arenillas,True
7.0,El Oro,702.0,Arenillas,70251.0,Chacras,False
7.0,El Oro,702.0,Arenillas,70254.0,Palmales,False
7.0,El Oro,702.0,Arenillas,70255.0,Carcabon,False
7.0,El Oro,703.0,Atahualpa,70350.0,Paccha,True
7.0,El Oro,703.0,Atahualpa,70351.0,Ayapamba,False
7.0,El Oro,703.0,Atahualpa,70352.0,Cordoncillo,False
7.0,El Oro,703.0,Atahualpa,70353.0,Milagro,False
7.0,El Oro,703.0,Atahualpa,70354.0,San Jose,False
7.0,El Oro,703.0,Atahualpa,70355.0,San Juan De Cerro Azul,False
7.0,El Oro,704.0,Balsas,70450.0,Balsas,True
7.0,El Oro,704.0,Balsas,70451.0,Bellamaria,False
7.0,El Oro,705.0,Chilla,70550.0,Chilla,True
7.0,El Oro,706.0,El Guabo,70650.0,El Guabo,True
7.0,El Oro,706.0,El Guabo,70651.0,Barbones (Sucre),False
7.0,El Oro,706.0,El Guabo,70652.0,La Iberia,False
7.0,El Oro,706.0,El Guabo,70653.0,Tendales (Cab. En Puerto Tendales),False
7.0,El Oro,706.0,El Guabo,70654.0,Rio Bonito,False
7.0,El Oro,707.0,Huaquillas,70701.0,Ecuador,True
7.0,El Oro,707.0,Huaquillas,70702.0,El Paraíso,True
7.0,El Oro,707.0,Huaquillas,70703.0,Hualtaco,True
7.0,El Oro,707.0,Huaquillas,70704.0,Milton Reyes,True
7.0,El Oro,707.0,Huaquillas,70705.0,Unión Lojana,True
7.0,El Oro,707.0,Huaquillas,70750.0,"Huaquillas, Cabecera Cantonal",True
7.0,El Oro,708.0,Marcabeli,70850.0,Marcabeli,True
7.0,El Oro,708.0,Marcabeli,70851.0,El Ingenio,False
7.0,El Oro,709.0,Pasaje,70901.0,Bolívar,True
7.0,El Oro,709.0,Pasaje,70902.0,Loma De Franco,True
7.0,El Oro,709.0,Pasaje,70903.0,Ochoa León (Matriz),True
7.0,El Oro,709.0,Pasaje,70904.0,Tres Cerritos,True
7.0,El Oro,709.0,Pasaje,70951.0,Buenavista,False
7.0,El Oro,709.0,Pasaje,70952.0,Casacay,False
7.0,El Oro,709.0,Pasaje,70953.0,La Peaña,False
7.0,El Oro,709.0,Pasaje,70954.0,Progreso,False
7.0,El Oro,709.0,Pasaje,70955.0,Uzhcurrumi,False
7.0,El Oro,709.0,Pasaje,70956.0,Cañaquemada,False
7.0,El Oro,710.0,Piñas,71001.0,La Matriz,True
7.0,El Oro,710.0,Piñas,71002.0,La Susaya,True
7.0,El Oro,710.0,Piñas,71003.0,Piñas Grande,True
7.0,El Oro,710.0,Piñas,71050.0,"Piñas, Cabecera Cantonal",True
7.0,El Oro,710.0,Piñas,71051.0,Capiro (Cab. En La Capilla De Capiro),False
7.0,El Oro,710.0,Piñas,71052.0,La Bocana,False
7.0,El Oro,710.0,Piñas,71053.0,Moromoro (Cab. En El Vado),False
7.0,El Oro,710.0,Piñas,71054.0,Piedras,False
7.0,El Oro,710.0,Piñas,71055.0,San Roque (Ambrosio Maldonado),False
7.0,El Oro,710.0,Piñas,71056.0,Saracay,False
7.0,El Oro,711.0,Portovelo,71150.0,Portovelo,True
7.0,El Oro,711.0,Portovelo,71151.0,Curtincapa,False
7.0,El Oro,711.0,Portovelo,71152.0,Morales,False
7.0,El Oro,711.0,Portovelo,71153.0,Salati,False
7.0,El Oro,712.0,Santa Rosa,71201.0,Santa Rosa,True
7.0,El Oro,712.0,Santa Rosa,71202.0,Puerto Jelí,True
7.0,El Oro,712.0,Santa Rosa,71203.0,Balneario Jambelí (Satélite),True
7.0,El Oro,712.0,Santa Rosa,71204.0,Jumón (Satélite),True
7.0,El Oro,712.0,Santa Rosa,71205.0,Nuevo Santa Rosa,True
7.0,El Oro,712.0,Santa Rosa,71250.0,"Santa Rosa, Cabecera Cantonal",True
7.0,El Oro,712.0,Santa Rosa,71251.0,Bellavista,False
7.0,El Oro,712.0,Santa Rosa,71252.0,Jambeli,False
7.0,El Oro,712.0,Santa Rosa,71253.0,La Avanzada,False
7.0,El Oro,712.0,Santa Rosa,71254.0,San Antonio,False
7.0,El Oro,712.0,Santa Rosa,71255.0,Torata,False
7.0,El Oro,712.0,Santa Rosa,71256.0,Victoria,False
7.0,El Oro,712.0,Santa Rosa,71257.0,Bellamaria,False
7.0,El Oro,713.0,Zaruma,71350.0,Zaruma,True
7.0,El Oro,713.0,Zaruma,71351.0,Abañin,False
7.0,El Oro,713.0,Zaruma,71352.0,Arcapamba,False
7.0,El Oro,713.0,Zaruma,71353.0,Guanazan,False
7.0,El Oro,713.0,Zaruma,71354.0,Guizhaguiña,False
7.0,El Oro,713.0,Zaruma,71355.0,Huertas,False
7.0,El Oro,713.0,Zaruma,71356.0,Malvas,False
7.0,El Oro,713.0,Zaruma,71357.0,Muluncay Grande,False
7.0,El Oro,713.0,Zaruma,71358.0,Sinsao,False
7.0,El Oro,713.0,Zaruma,71359.0,Salvias,False
7.0,El Oro,714.0,Las Lajas,71401.0,La Victoria,True
7.0,El Oro,714.0,Las Lajas,71402.0,Platanillos,True
7.0,El Oro,714.0,Las Lajas,71403.0,Valle Hermoso,True
7.0,El Oro,714.0,Las Lajas,71451.0,La Libertad,False
7.0,El Oro,714.0,Las Lajas,71452.0,El Paraiso,False
7.0,El Oro,714.0,Las Lajas,71453.0,San Isidro,False
8.0,Esmeraldas,801.0,Esmeraldas,80101.0,Bartolomé Ruiz (César Franco Carrión),True
8.0,Esmeraldas,801.0,Esmeraldas,80102.0,5 De Agosto,True
8.0,Esmeraldas,801.0,Esmeraldas,80103.0,Esmeraldas,True
8.0,Esmeraldas,801.0,Esmeraldas,80104.0,Luis Tello  (Las Palmas),True
8.0,Esmeraldas,801.0,Esmeraldas,80105.0,Simón Plata Torres,True
8.0,Esmeraldas,801.0,Esmeraldas,80150.0,"Esmeraldas, Cabecera Cantonal",True
8.0,Esmeraldas,801.0,Esmeraldas,80152.0,Camarones (Cab. En San Vicente),False
8.0,Esmeraldas,801.0,Esmeraldas,80153.0,Coronel Carlos Concha Torres (Cab. En Huele),False
8.0,Esmeraldas,801.0,Esmeraldas,80154.0,Chinca,False
8.0,Esmeraldas,801.0,Esmeraldas,80159.0,Majua,False
